0.09;0.172
0.1;0.188
0.11;0.207
0.12;0.217
0.13;0.234
0.14;0.247
0.15;0.264
0.16;0.272
0.17;0.297
0.18;0.317
0.19;0.331
0.2;0.347
0.21;0.363
0.22;0.385
0.23;0.398
0.24;0.412
0.25;0.435
0.26;0.457
0.27;0.467
0.28;0.485
0.29;0.502
0.3;0.514
0.31;0.524
0.32;0.545
0.33;0.557
0.34;0.57
0.35;0.592
